"# Cumulative PET Volume Histogram (PVH) - PET in Bq/mL, Volume in mL"
# Values represent volume of structure with >= PET activity
# Generated from PET and RT Structure data

PET_Bq_per_mL,BODY_1_Volume_mL,CouchSurface_11_Volume_mL,override_1_Volume_mL,PTV_5mm_4cm_sphere_Volume_mL,.GTV_point_source_Volume_mL,OAR_2_1_Volume_mL
107067.630959,3.4907,0.0000,3.4907,3.4907,3.4907,0.0000
107108.953857,3.4907,0.0000,3.4907,3.4907,3.4907,0.0000
107150.276756,3.4907,0.0000,3.4907,3.4907,3.4907,0.0000
107191.599655,3.4907,0.0000,3.4907,3.4907,3.4907,0.0000
107232.922554,3.4907,0.0000,3.4907,3.4907,3.4907,0.0000
107274.245453,3.4907,0.0000,3.4907,3.4907,3.4907,0.0000
107315.568352,3.4907,0.0000,3.4907,3.4907,3.4907,0.0000
107356.891251,3.4907,0.0000,3.4907,3.4907,3.4907,0.0000
107398.214149,3.4907,0.0000,3.4907,3.4907,3.4907,0.0000
107439.537048,3.4907,0.0000,3.4907,3.4907,3.4907,0.0000
107480.859947,3.4907,0.0000,3.4907,3.4907,3.4907,0.0000
107522.182846,3.4907,0.0000,3.4907,3.4907,3.4907,0.0000
107563.505745,3.4837,0.0000,3.4837,3.4837,3.4837,0.0000
107604.828644,3.4837,0.0000,3.4837,3.4837,3.4837,0.0000
107646.151543,3.4837,0.0000,3.4837,3.4837,3.4837,0.0000
107687.474442,3.4837,0.0000,3.4837,3.4837,3.4837,0.0000
107728.797340,3.4837,0.0000,3.4837,3.4837,3.4837,0.0000
107770.120239,3.4837,0.0000,3.4837,3.4837,3.4837,0.0000
107811.443138,3.4837,0.0000,3.4837,3.4837,3.4837,0.0000
107852.766037,3.4837,0.0000,3.4837,3.4837,3.4837,0.0000
107894.088936,3.4837,0.0000,3.4837,3.4837,3.4837,0.0000
107935.411835,3.4837,0.0000,3.4837,3.4837,3.4837,0.0000
107976.734734,3.4837,0.0000,3.4837,3.4837,3.4837,0.0000
108018.057632,3.4837,0.0000,3.4837,3.4837,3.4837,0.0000
108059.380531,3.4767,0.0000,3.4767,3.4767,3.4767,0.0000
108100.703430,3.4767,0.0000,3.4767,3.4767,3.4767,0.0000
108142.026329,3.4767,0.0000,3.4767,3.4767,3.4767,0.0000
108183.349228,3.4767,0.0000,3.4767,3.4767,3.4767,0.0000
108224.672127,3.4767,0.0000,3.4767,3.4767,3.4767,0.0000
108265.995026,3.4767,0.0000,3.4767,3.4767,3.4767,0.0000
108307.317924,3.4767,0.0000,3.4767,3.4767,3.4767,0.0000
108348.640823,3.4697,0.0000,3.4697,3.4697,3.4697,0.0000
108389.963722,3.4697,0.0000,3.4697,3.4697,3.4697,0.0000
108431.286621,3.4697,0.0000,3.4697,3.4697,3.4697,0.0000
108472.609520,3.4697,0.0000,3.4697,3.4697,3.4697,0.0000
108513.932419,3.4697,0.0000,3.4697,3.4697,3.4697,0.0000
108555.255318,3.4697,0.0000,3.4697,3.4697,3.4697,0.0000
108596.578217,3.4627,0.0000,3.4627,3.4627,3.4627,0.0000
108637.901115,3.4627,0.0000,3.4627,3.4627,3.4627,0.0000
108679.224014,3.4557,0.0000,3.4557,3.4557,3.4557,0.0000
108720.546913,3.4557,0.0000,3.4557,3.4557,3.4557,0.0000
108761.869812,3.4417,0.0000,3.4417,3.4417,3.4417,0.0000
108803.192711,3.4417,0.0000,3.4417,3.4417,3.4417,0.0000
108844.515610,3.4417,0.0000,3.4417,3.4417,3.4417,0.0000
108885.838509,3.4417,0.0000,3.4417,3.4417,3.4417,0.0000
108927.161407,3.4417,0.0000,3.4417,3.4417,3.4417,0.0000
108968.484306,3.4417,0.0000,3.4417,3.4417,3.4417,0.0000
109009.807205,3.4417,0.0000,3.4417,3.4417,3.4417,0.0000
109051.130104,3.4417,0.0000,3.4417,3.4417,3.4417,0.0000
109092.453003,3.4417,0.0000,3.4417,3.4417,3.4417,0.0000
109133.775902,3.4417,0.0000,3.4417,3.4417,3.4417,0.0000
109175.098801,3.4417,0.0000,3.4417,3.4417,3.4417,0.0000
109216.421700,3.4417,0.0000,3.4417,3.4417,3.4417,0.0000
109257.744598,3.4417,0.0000,3.4417,3.4417,3.4417,0.0000
109299.067497,3.4417,0.0000,3.4417,3.4417,3.4417,0.0000
109340.390396,3.4347,0.0000,3.4347,3.4347,3.4347,0.0000
109381.713295,3.4347,0.0000,3.4347,3.4347,3.4347,0.0000
109423.036194,3.4347,0.0000,3.4347,3.4347,3.4347,0.0000
109464.359093,3.4347,0.0000,3.4347,3.4347,3.4347,0.0000
109505.681992,3.4347,0.0000,3.4347,3.4347,3.4347,0.0000
109547.004890,3.4347,0.0000,3.4347,3.4347,3.4347,0.0000
109588.327789,3.4347,0.0000,3.4347,3.4347,3.4347,0.0000
109629.650688,3.4277,0.0000,3.4277,3.4277,3.4277,0.0000
109670.973587,3.4277,0.0000,3.4277,3.4277,3.4277,0.0000
109712.296486,3.4277,0.0000,3.4277,3.4277,3.4277,0.0000
109753.619385,3.4277,0.0000,3.4277,3.4277,3.4277,0.0000
109794.942284,3.4277,0.0000,3.4277,3.4277,3.4277,0.0000
109836.265182,3.4277,0.0000,3.4277,3.4277,3.4277,0.0000
109877.588081,3.4277,0.0000,3.4277,3.4277,3.4277,0.0000
109918.910980,3.4277,0.0000,3.4277,3.4277,3.4277,0.0000
109960.233879,3.4277,0.0000,3.4277,3.4277,3.4277,0.0000
110001.556778,3.4277,0.0000,3.4277,3.4277,3.4277,0.0000
110042.879677,3.4277,0.0000,3.4277,3.4277,3.4277,0.0000
110084.202576,3.4206,0.0000,3.4206,3.4206,3.4206,0.0000
110125.525475,3.4136,0.0000,3.4136,3.4136,3.4136,0.0000
110166.848373,3.4136,0.0000,3.4136,3.4136,3.4136,0.0000
110208.171272,3.4136,0.0000,3.4136,3.4136,3.4136,0.0000
110249.494171,3.4136,0.0000,3.4136,3.4136,3.4136,0.0000
110290.817070,3.4136,0.0000,3.4136,3.4136,3.4136,0.0000
110332.139969,3.4136,0.0000,3.4136,3.4136,3.4136,0.0000
110373.462868,3.4136,0.0000,3.4136,3.4136,3.4136,0.0000
110414.785767,3.4136,0.0000,3.4136,3.4136,3.4136,0.0000
110456.108665,3.4136,0.0000,3.4136,3.4136,3.4136,0.0000
110497.431564,3.4136,0.0000,3.4136,3.4136,3.4136,0.0000
110538.754463,3.4136,0.0000,3.4136,3.4136,3.4136,0.0000
110580.077362,3.4066,0.0000,3.4066,3.4066,3.4066,0.0000
110621.400261,3.4066,0.0000,3.4066,3.4066,3.4066,0.0000
110662.723160,3.4066,0.0000,3.4066,3.4066,3.4066,0.0000
110704.046059,3.3996,0.0000,3.3996,3.3996,3.3996,0.0000
110745.368958,3.3996,0.0000,3.3996,3.3996,3.3996,0.0000
110786.691856,3.3996,0.0000,3.3996,3.3996,3.3996,0.0000
110828.014755,3.3996,0.0000,3.3996,3.3996,3.3996,0.0000
110869.337654,3.3856,0.0000,3.3856,3.3856,3.3856,0.0000
110910.660553,3.3856,0.0000,3.3856,3.3856,3.3856,0.0000
110951.983452,3.3856,0.0000,3.3856,3.3856,3.3856,0.0000
110993.306351,3.3786,0.0000,3.3786,3.3786,3.3786,0.0000
111034.629250,3.3716,0.0000,3.3716,3.3716,3.3716,0.0000
111075.952148,3.3716,0.0000,3.3716,3.3716,3.3716,0.0000
111117.275047,3.3716,0.0000,3.3716,3.3716,3.3716,0.0000
111158.597946,3.3716,0.0000,3.3716,3.3716,3.3716,0.0000
111199.920845,3.3716,0.0000,3.3716,3.3716,3.3716,0.0000
111241.243744,3.3646,0.0000,3.3646,3.3646,3.3646,0.0000
111282.566643,3.3646,0.0000,3.3646,3.3646,3.3646,0.0000
111323.889542,3.3646,0.0000,3.3646,3.3646,3.3646,0.0000
111365.212440,3.3646,0.0000,3.3646,3.3646,3.3646,0.0000
111406.535339,3.3646,0.0000,3.3646,3.3646,3.3646,0.0000
111447.858238,3.3646,0.0000,3.3646,3.3646,3.3646,0.0000
111489.181137,3.3646,0.0000,3.3646,3.3646,3.3646,0.0000
111530.504036,3.3646,0.0000,3.3646,3.3646,3.3646,0.0000
111571.826935,3.3646,0.0000,3.3646,3.3646,3.3646,0.0000
111613.149834,3.3576,0.0000,3.3576,3.3576,3.3576,0.0000
111654.472733,3.3576,0.0000,3.3576,3.3576,3.3576,0.0000
111695.795631,3.3576,0.0000,3.3576,3.3576,3.3576,0.0000
111737.118530,3.3365,0.0000,3.3365,3.3365,3.3365,0.0000
111778.441429,3.3365,0.0000,3.3365,3.3365,3.3365,0.0000
111819.764328,3.3365,0.0000,3.3365,3.3365,3.3365,0.0000
111861.087227,3.3365,0.0000,3.3365,3.3365,3.3365,0.0000
111902.410126,3.3365,0.0000,3.3365,3.3365,3.3365,0.0000
111943.733025,3.3365,0.0000,3.3365,3.3365,3.3365,0.0000
111985.055923,3.3365,0.0000,3.3365,3.3365,3.3365,0.0000
112026.378822,3.3365,0.0000,3.3365,3.3365,3.3365,0.0000
112067.701721,3.3365,0.0000,3.3365,3.3365,3.3365,0.0000
112109.024620,3.3365,0.0000,3.3365,3.3365,3.3365,0.0000
112150.347519,3.3365,0.0000,3.3365,3.3365,3.3365,0.0000
112191.670418,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
112232.993317,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
112274.316216,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
112315.639114,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
112356.962013,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
112398.284912,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
112439.607811,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
112480.930710,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
112522.253609,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
112563.576508,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
112604.899406,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
112646.222305,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
112687.545204,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
112728.868103,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
112770.191002,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
112811.513901,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
112852.836800,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
112894.159698,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
112935.482597,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
112976.805496,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113018.128395,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113059.451294,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113100.774193,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113142.097092,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113183.419991,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113224.742889,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113266.065788,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113307.388687,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113348.711586,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113390.034485,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113431.357384,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113472.680283,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113514.003181,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113555.326080,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113596.648979,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113637.971878,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113679.294777,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113720.617676,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113761.940575,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113803.263474,3.3225,0.0000,3.3225,3.3225,3.3225,0.0000
113844.586372,3.3155,0.0000,3.3155,3.3155,3.3155,0.0000
113885.909271,3.3155,0.0000,3.3155,3.3155,3.3155,0.0000
113927.232170,3.3155,0.0000,3.3155,3.3155,3.3155,0.0000
113968.555069,3.3155,0.0000,3.3155,3.3155,3.3155,0.0000
114009.877968,3.3155,0.0000,3.3155,3.3155,3.3155,0.0000
114051.200867,3.3155,0.0000,3.3155,3.3155,3.3155,0.0000
114092.523766,3.3085,0.0000,3.3085,3.3085,3.3085,0.0000
114133.846664,3.3015,0.0000,3.3015,3.3015,3.3015,0.0000
114175.169563,3.3015,0.0000,3.3015,3.3015,3.3015,0.0000
114216.492462,3.3015,0.0000,3.3015,3.3015,3.3015,0.0000
114257.815361,3.3015,0.0000,3.3015,3.3015,3.3015,0.0000
114299.138260,3.3015,0.0000,3.3015,3.3015,3.3015,0.0000
114340.461159,3.3015,0.0000,3.3015,3.3015,3.3015,0.0000
114381.784058,3.3015,0.0000,3.3015,3.3015,3.3015,0.0000
114423.106956,3.2875,0.0000,3.2875,3.2875,3.2875,0.0000
114464.429855,3.2875,0.0000,3.2875,3.2875,3.2875,0.0000
114505.752754,3.2875,0.0000,3.2875,3.2875,3.2875,0.0000
114547.075653,3.2875,0.0000,3.2875,3.2875,3.2875,0.0000
114588.398552,3.2875,0.0000,3.2875,3.2875,3.2875,0.0000
114629.721451,3.2875,0.0000,3.2875,3.2875,3.2875,0.0000
114671.044350,3.2875,0.0000,3.2875,3.2875,3.2875,0.0000
114712.367249,3.2875,0.0000,3.2875,3.2875,3.2875,0.0000
114753.690147,3.2875,0.0000,3.2875,3.2875,3.2875,0.0000
114795.013046,3.2875,0.0000,3.2875,3.2875,3.2875,0.0000
114836.335945,3.2805,0.0000,3.2805,3.2805,3.2805,0.0000
114877.658844,3.2805,0.0000,3.2805,3.2805,3.2805,0.0000
114918.981743,3.2664,0.0000,3.2664,3.2664,3.2664,0.0000
114960.304642,3.2594,0.0000,3.2594,3.2594,3.2594,0.0000
115001.627541,3.2594,0.0000,3.2594,3.2594,3.2594,0.0000
115042.950439,3.2524,0.0000,3.2524,3.2524,3.2524,0.0000
115084.273338,3.2524,0.0000,3.2524,3.2524,3.2524,0.0000
115125.596237,3.2524,0.0000,3.2524,3.2524,3.2524,0.0000
115166.919136,3.2524,0.0000,3.2524,3.2524,3.2524,0.0000
115208.242035,3.2524,0.0000,3.2524,3.2524,3.2524,0.0000
115249.564934,3.2524,0.0000,3.2524,3.2524,3.2524,0.0000
115290.887833,3.2524,0.0000,3.2524,3.2524,3.2524,0.0000
115332.210732,3.2524,0.0000,3.2524,3.2524,3.2524,0.0000
115373.533630,3.2524,0.0000,3.2524,3.2524,3.2524,0.0000
115414.856529,3.2524,0.0000,3.2524,3.2524,3.2524,0.0000
115456.179428,3.2524,0.0000,3.2524,3.2524,3.2524,0.0000
115497.502327,3.2524,0.0000,3.2524,3.2524,3.2524,0.0000
115538.825226,3.2524,0.0000,3.2524,3.2524,3.2524,0.0000
115580.148125,3.2524,0.0000,3.2524,3.2524,3.2524,0.0000
115621.471024,3.2524,0.0000,3.2524,3.2524,3.2524,0.0000
115662.793922,3.2524,0.0000,3.2524,3.2524,3.2524,0.0000
115704.116821,3.2524,0.0000,3.2524,3.2524,3.2524,0.0000
115745.439720,3.2454,0.0000,3.2454,3.2454,3.2454,0.0000
115786.762619,3.2454,0.0000,3.2454,3.2454,3.2454,0.0000
115828.085518,3.2454,0.0000,3.2454,3.2454,3.2454,0.0000
115869.408417,3.2454,0.0000,3.2454,3.2454,3.2454,0.0000
115910.731316,3.2454,0.0000,3.2454,3.2454,3.2454,0.0000
115952.054214,3.2454,0.0000,3.2454,3.2454,3.2454,0.0000
115993.377113,3.2454,0.0000,3.2454,3.2454,3.2454,0.0000
116034.700012,3.2384,0.0000,3.2384,3.2384,3.2384,0.0000
116076.022911,3.2384,0.0000,3.2384,3.2384,3.2384,0.0000
116117.345810,3.2384,0.0000,3.2384,3.2384,3.2384,0.0000
116158.668709,3.2384,0.0000,3.2384,3.2384,3.2384,0.0000
116199.991608,3.2314,0.0000,3.2314,3.2314,3.2314,0.0000
116241.314507,3.2314,0.0000,3.2314,3.2314,3.2314,0.0000
116282.637405,3.2314,0.0000,3.2314,3.2314,3.2314,0.0000
116323.960304,3.2314,0.0000,3.2314,3.2314,3.2314,0.0000
116365.283203,3.2314,0.0000,3.2314,3.2314,3.2314,0.0000
116406.606102,3.2314,0.0000,3.2314,3.2314,3.2314,0.0000
116447.929001,3.2314,0.0000,3.2314,3.2314,3.2314,0.0000
116489.251900,3.2244,0.0000,3.2244,3.2244,3.2244,0.0000
116530.574799,3.2244,0.0000,3.2244,3.2244,3.2244,0.0000
116571.897697,3.2244,0.0000,3.2244,3.2244,3.2244,0.0000
116613.220596,3.2244,0.0000,3.2244,3.2244,3.2244,0.0000
116654.543495,3.2244,0.0000,3.2244,3.2244,3.2244,0.0000
116695.866394,3.2244,0.0000,3.2244,3.2244,3.2244,0.0000
116737.189293,3.2174,0.0000,3.2174,3.2174,3.2174,0.0000
116778.512192,3.2174,0.0000,3.2174,3.2174,3.2174,0.0000
116819.835091,3.2174,0.0000,3.2174,3.2174,3.2174,0.0000
116861.157990,3.2174,0.0000,3.2174,3.2174,3.2174,0.0000
116902.480888,3.2174,0.0000,3.2174,3.2174,3.2174,0.0000
116943.803787,3.2174,0.0000,3.2174,3.2174,3.2174,0.0000
116985.126686,3.2174,0.0000,3.2174,3.2174,3.2174,0.0000
117026.449585,3.2174,0.0000,3.2174,3.2174,3.2174,0.0000
117067.772484,3.2174,0.0000,3.2174,3.2174,3.2174,0.0000
117109.095383,3.2174,0.0000,3.2174,3.2174,3.2174,0.0000
117150.418282,3.2174,0.0000,3.2174,3.2174,3.2174,0.0000
117191.741180,3.2174,0.0000,3.2174,3.2174,3.2174,0.0000
117233.064079,3.2174,0.0000,3.2174,3.2174,3.2174,0.0000
117274.386978,3.2174,0.0000,3.2174,3.2174,3.2174,0.0000
117315.709877,3.2174,0.0000,3.2174,3.2174,3.2174,0.0000
117357.032776,3.2104,0.0000,3.2104,3.2104,3.2104,0.0000
117398.355675,3.2104,0.0000,3.2104,3.2104,3.2104,0.0000
117439.678574,3.2104,0.0000,3.2104,3.2104,3.2104,0.0000
117481.001472,3.2104,0.0000,3.2104,3.2104,3.2104,0.0000
117522.324371,3.2104,0.0000,3.2104,3.2104,3.2104,0.0000
117563.647270,3.2104,0.0000,3.2104,3.2104,3.2104,0.0000
117604.970169,3.2033,0.0000,3.2033,3.2033,3.2033,0.0000
117646.293068,3.2033,0.0000,3.2033,3.2033,3.2033,0.0000
117687.615967,3.2033,0.0000,3.2033,3.2033,3.2033,0.0000
117728.938866,3.1963,0.0000,3.1963,3.1963,3.1963,0.0000
117770.261765,3.1963,0.0000,3.1963,3.1963,3.1963,0.0000
117811.584663,3.1963,0.0000,3.1963,3.1963,3.1963,0.0000
117852.907562,3.1963,0.0000,3.1963,3.1963,3.1963,0.0000
117894.230461,3.1893,0.0000,3.1893,3.1893,3.1893,0.0000
117935.553360,3.1893,0.0000,3.1893,3.1893,3.1893,0.0000
117976.876259,3.1893,0.0000,3.1893,3.1893,3.1893,0.0000
118018.199158,3.1823,0.0000,3.1823,3.1823,3.1823,0.0000
118059.522057,3.1823,0.0000,3.1823,3.1823,3.1823,0.0000
118100.844955,3.1823,0.0000,3.1823,3.1823,3.1823,0.0000
118142.167854,3.1823,0.0000,3.1823,3.1823,3.1823,0.0000
118183.490753,3.1823,0.0000,3.1823,3.1823,3.1823,0.0000
118224.813652,3.1823,0.0000,3.1823,3.1823,3.1823,0.0000
118266.136551,3.1753,0.0000,3.1753,3.1753,3.1753,0.0000
118307.459450,3.1753,0.0000,3.1753,3.1753,3.1753,0.0000
118348.782349,3.1753,0.0000,3.1753,3.1753,3.1753,0.0000
118390.105247,3.1753,0.0000,3.1753,3.1753,3.1753,0.0000
118431.428146,3.1683,0.0000,3.1683,3.1683,3.1683,0.0000
118472.751045,3.1683,0.0000,3.1683,3.1683,3.1683,0.0000
118514.073944,3.1683,0.0000,3.1683,3.1683,3.1683,0.0000
118555.396843,3.1683,0.0000,3.1683,3.1683,3.1683,0.0000
118596.719742,3.1683,0.0000,3.1683,3.1683,3.1683,0.0000
118638.042641,3.1683,0.0000,3.1683,3.1683,3.1683,0.0000
118679.365540,3.1683,0.0000,3.1683,3.1683,3.1683,0.0000
118720.688438,3.1683,0.0000,3.1683,3.1683,3.1683,0.0000
118762.011337,3.1683,0.0000,3.1683,3.1683,3.1683,0.0000
118803.334236,3.1683,0.0000,3.1683,3.1683,3.1683,0.0000
118844.657135,3.1683,0.0000,3.1683,3.1683,3.1683,0.0000
118885.980034,3.1683,0.0000,3.1683,3.1683,3.1683,0.0000
118927.302933,3.1613,0.0000,3.1613,3.1613,3.1613,0.0000
118968.625832,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119009.948730,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119051.271629,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119092.594528,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119133.917427,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119175.240326,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119216.563225,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119257.886124,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119299.209023,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119340.531921,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119381.854820,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119423.177719,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119464.500618,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119505.823517,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119547.146416,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119588.469315,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119629.792213,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119671.115112,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119712.438011,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119753.760910,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119795.083809,3.1543,0.0000,3.1543,3.1543,3.1543,0.0000
119836.406708,3.1473,0.0000,3.1473,3.1473,3.1473,0.0000
119877.729607,3.1473,0.0000,3.1473,3.1473,3.1473,0.0000
119919.052505,3.1473,0.0000,3.1473,3.1473,3.1473,0.0000
119960.375404,3.1473,0.0000,3.1473,3.1473,3.1473,0.0000
120001.698303,3.1473,0.0000,3.1473,3.1473,3.1473,0.0000
120043.021202,3.1473,0.0000,3.1473,3.1473,3.1473,0.0000
120084.344101,3.1403,0.0000,3.1403,3.1403,3.1403,0.0000
120125.667000,3.1403,0.0000,3.1403,3.1403,3.1403,0.0000
120166.989899,3.1403,0.0000,3.1403,3.1403,3.1403,0.0000
120208.312798,3.1333,0.0000,3.1333,3.1333,3.1333,0.0000
120249.635696,3.1333,0.0000,3.1333,3.1333,3.1333,0.0000
120290.958595,3.1333,0.0000,3.1333,3.1333,3.1333,0.0000
120332.281494,3.1333,0.0000,3.1333,3.1333,3.1333,0.0000
120373.604393,3.1333,0.0000,3.1333,3.1333,3.1333,0.0000
120414.927292,3.1333,0.0000,3.1333,3.1333,3.1333,0.0000
120456.250191,3.1333,0.0000,3.1333,3.1333,3.1333,0.0000
120497.573090,3.1333,0.0000,3.1333,3.1333,3.1333,0.0000
120538.895988,3.1333,0.0000,3.1333,3.1333,3.1333,0.0000
120580.218887,3.1333,0.0000,3.1333,3.1333,3.1333,0.0000
120621.541786,3.1333,0.0000,3.1333,3.1333,3.1333,0.0000
120662.864685,3.1333,0.0000,3.1333,3.1333,3.1333,0.0000
120704.187584,3.1333,0.0000,3.1333,3.1333,3.1333,0.0000
120745.510483,3.1333,0.0000,3.1333,3.1333,3.1333,0.0000
120786.833382,3.1333,0.0000,3.1333,3.1333,3.1333,0.0000
120828.156281,3.1262,0.0000,3.1262,3.1262,3.1262,0.0000
120869.479179,3.1262,0.0000,3.1262,3.1262,3.1262,0.0000
120910.802078,3.1192,0.0000,3.1192,3.1192,3.1192,0.0000
120952.124977,3.1192,0.0000,3.1192,3.1192,3.1192,0.0000
120993.447876,3.1122,0.0000,3.1122,3.1122,3.1122,0.0000
121034.770775,3.1122,0.0000,3.1122,3.1122,3.1122,0.0000
121076.093674,3.1122,0.0000,3.1122,3.1122,3.1122,0.0000
121117.416573,3.1052,0.0000,3.1052,3.1052,3.1052,0.0000
121158.739471,3.1052,0.0000,3.1052,3.1052,3.1052,0.0000
121200.062370,3.1052,0.0000,3.1052,3.1052,3.1052,0.0000
121241.385269,3.1052,0.0000,3.1052,3.1052,3.1052,0.0000
121282.708168,3.0982,0.0000,3.0982,3.0982,3.0982,0.0000
121324.031067,3.0982,0.0000,3.0982,3.0982,3.0982,0.0000
121365.353966,3.0982,0.0000,3.0982,3.0982,3.0982,0.0000
121406.676865,3.0982,0.0000,3.0982,3.0982,3.0982,0.0000
121447.999763,3.0982,0.0000,3.0982,3.0982,3.0982,0.0000
121489.322662,3.0982,0.0000,3.0982,3.0982,3.0982,0.0000
121530.645561,3.0982,0.0000,3.0982,3.0982,3.0982,0.0000
121571.968460,3.0982,0.0000,3.0982,3.0982,3.0982,0.0000
121613.291359,3.0982,0.0000,3.0982,3.0982,3.0982,0.0000
121654.614258,3.0912,0.0000,3.0912,3.0912,3.0912,0.0000
121695.937157,3.0912,0.0000,3.0912,3.0912,3.0912,0.0000
121737.260056,3.0912,0.0000,3.0912,3.0912,3.0912,0.0000
121778.582954,3.0912,0.0000,3.0912,3.0912,3.0912,0.0000
121819.905853,3.0842,0.0000,3.0842,3.0842,3.0842,0.0000
121861.228752,3.0772,0.0000,3.0772,3.0772,3.0772,0.0000
121902.551651,3.0772,0.0000,3.0772,3.0772,3.0772,0.0000
121943.874550,3.0702,0.0000,3.0702,3.0702,3.0702,0.0000
121985.197449,3.0702,0.0000,3.0702,3.0702,3.0702,0.0000
122026.520348,3.0702,0.0000,3.0702,3.0702,3.0702,0.0000
122067.843246,3.0702,0.0000,3.0702,3.0702,3.0702,0.0000
122109.166145,3.0632,0.0000,3.0632,3.0632,3.0632,0.0000
122150.489044,3.0632,0.0000,3.0632,3.0632,3.0632,0.0000
122191.811943,3.0632,0.0000,3.0632,3.0632,3.0632,0.0000
122233.134842,3.0632,0.0000,3.0632,3.0632,3.0632,0.0000
122274.457741,3.0561,0.0000,3.0561,3.0561,3.0561,0.0000
122315.780640,3.0561,0.0000,3.0561,3.0561,3.0561,0.0000
122357.103539,3.0491,0.0000,3.0491,3.0491,3.0491,0.0000
122398.426437,3.0491,0.0000,3.0491,3.0491,3.0491,0.0000
122439.749336,3.0491,0.0000,3.0491,3.0491,3.0491,0.0000
122481.072235,3.0491,0.0000,3.0491,3.0491,3.0491,0.0000
122522.395134,3.0421,0.0000,3.0421,3.0421,3.0421,0.0000
122563.718033,3.0421,0.0000,3.0421,3.0421,3.0421,0.0000
122605.040932,3.0421,0.0000,3.0421,3.0421,3.0421,0.0000
122646.363831,3.0421,0.0000,3.0421,3.0421,3.0421,0.0000
122687.686729,3.0421,0.0000,3.0421,3.0421,3.0421,0.0000
122729.009628,3.0421,0.0000,3.0421,3.0421,3.0421,0.0000
122770.332527,3.0421,0.0000,3.0421,3.0421,3.0421,0.0000
122811.655426,3.0421,0.0000,3.0421,3.0421,3.0421,0.0000
122852.978325,3.0421,0.0000,3.0421,3.0421,3.0421,0.0000
