"# Cumulative PET Volume Histogram (PVH) - PET in Bq/mL, Relative Cumulative Volume (fraction 0-1)"
# Values represent fraction of structure volume with >= PET activity
# Generated from PET and RT Structure data

PET_Bq_per_mL,BODY_1_RelativeCumVolume,CouchSurface_11_RelativeCumVolume,override_1_RelativeCumVolume,PTV_5mm_4cm_sphere_RelativeCumVolume,.GTV_point_source_RelativeCumVolume,OAR_2_1_RelativeCumVolume
328475.723076,0.000009,0.000000,0.000019,0.006931,0.058891,0.000000
328517.045975,0.000009,0.000000,0.000019,0.006931,0.058891,0.000000
328558.368874,0.000009,0.000000,0.000019,0.006931,0.058891,0.000000
328599.691772,0.000009,0.000000,0.000019,0.006931,0.058891,0.000000
328641.014671,0.000009,0.000000,0.000019,0.006931,0.058891,0.000000
328682.337570,0.000009,0.000000,0.000019,0.006931,0.058891,0.000000
328723.660469,0.000009,0.000000,0.000019,0.006931,0.058891,0.000000
328764.983368,0.000009,0.000000,0.000019,0.006931,0.058891,0.000000
328806.306267,0.000009,0.000000,0.000019,0.006931,0.058891,0.000000
328847.629166,0.000009,0.000000,0.000019,0.006931,0.058891,0.000000
328888.952065,0.000009,0.000000,0.000019,0.006931,0.058891,0.000000
328930.274963,0.000009,0.000000,0.000019,0.006931,0.058891,0.000000
328971.597862,0.000009,0.000000,0.000019,0.006931,0.058891,0.000000
329012.920761,0.000009,0.000000,0.000019,0.006931,0.058891,0.000000
329054.243660,0.000009,0.000000,0.000019,0.006931,0.058891,0.000000
329095.566559,0.000009,0.000000,0.000019,0.006931,0.058891,0.000000
329136.889458,0.000009,0.000000,0.000019,0.006931,0.058891,0.000000
329178.212357,0.000009,0.000000,0.000019,0.006931,0.058891,0.000000
329219.535255,0.000009,0.000000,0.000019,0.006931,0.058891,0.000000
329260.858154,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
329302.181053,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
329343.503952,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
329384.826851,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
329426.149750,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
329467.472649,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
329508.795547,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
329550.118446,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
329591.441345,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
329632.764244,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
329674.087143,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
329715.410042,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
329756.732941,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
329798.055840,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
329839.378738,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
329880.701637,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
329922.024536,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
329963.347435,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330004.670334,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330045.993233,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330087.316132,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330128.639030,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330169.961929,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330211.284828,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330252.607727,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330293.930626,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330335.253525,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330376.576424,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330417.899323,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330459.222221,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330500.545120,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330541.868019,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330583.190918,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330624.513817,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330665.836716,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330707.159615,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330748.482513,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330789.805412,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330831.128311,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330872.451210,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330913.774109,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330955.097008,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
330996.419907,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331037.742805,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331079.065704,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331120.388603,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331161.711502,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331203.034401,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331244.357300,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331285.680199,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331327.003098,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331368.325996,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331409.648895,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331450.971794,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331492.294693,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331533.617592,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331574.940491,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331616.263390,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331657.586288,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331698.909187,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331740.232086,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331781.554985,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331822.877884,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331864.200783,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331905.523682,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331946.846581,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
331988.169479,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332029.492378,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332070.815277,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332112.138176,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332153.461075,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332194.783974,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332236.106873,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332277.429771,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332318.752670,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332360.075569,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332401.398468,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332442.721367,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332484.044266,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332525.367165,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332566.690063,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332608.012962,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332649.335861,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332690.658760,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332731.981659,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332773.304558,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332814.627457,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332855.950356,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332897.273254,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332938.596153,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
332979.919052,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333021.241951,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333062.564850,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333103.887749,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333145.210648,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333186.533546,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333227.856445,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333269.179344,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333310.502243,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333351.825142,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333393.148041,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333434.470940,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333475.793839,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333517.116737,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333558.439636,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333599.762535,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333641.085434,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333682.408333,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333723.731232,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333765.054131,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333806.377029,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333847.699928,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333889.022827,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333930.345726,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
333971.668625,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
334012.991524,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
334054.314423,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
334095.637321,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
334136.960220,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
334178.283119,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
334219.606018,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
334260.928917,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
334302.251816,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
334343.574715,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
334384.897614,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
334426.220512,0.000009,0.000000,0.000018,0.006795,0.057737,0.000000
334467.543411,0.000009,0.000000,0.000018,0.006659,0.056582,0.000000
334508.866310,0.000009,0.000000,0.000018,0.006659,0.056582,0.000000
334550.189209,0.000009,0.000000,0.000018,0.006524,0.055427,0.000000
334591.512108,0.000009,0.000000,0.000018,0.006524,0.055427,0.000000
334632.835007,0.000009,0.000000,0.000018,0.006524,0.055427,0.000000
334674.157906,0.000009,0.000000,0.000018,0.006524,0.055427,0.000000
334715.480804,0.000009,0.000000,0.000018,0.006524,0.055427,0.000000
334756.803703,0.000009,0.000000,0.000018,0.006524,0.055427,0.000000
334798.126602,0.000009,0.000000,0.000018,0.006524,0.055427,0.000000
334839.449501,0.000009,0.000000,0.000018,0.006524,0.055427,0.000000
334880.772400,0.000009,0.000000,0.000018,0.006524,0.055427,0.000000
334922.095299,0.000009,0.000000,0.000018,0.006524,0.055427,0.000000
334963.418198,0.000009,0.000000,0.000018,0.006524,0.055427,0.000000
335004.741096,0.000009,0.000000,0.000018,0.006524,0.055427,0.000000
335046.063995,0.000009,0.000000,0.000018,0.006524,0.055427,0.000000
335087.386894,0.000009,0.000000,0.000018,0.006524,0.055427,0.000000
335128.709793,0.000009,0.000000,0.000018,0.006524,0.055427,0.000000
335170.032692,0.000009,0.000000,0.000017,0.006388,0.054273,0.000000
335211.355591,0.000009,0.000000,0.000017,0.006388,0.054273,0.000000
335252.678490,0.000009,0.000000,0.000017,0.006388,0.054273,0.000000
335294.001389,0.000009,0.000000,0.000017,0.006388,0.054273,0.000000
335335.324287,0.000009,0.000000,0.000017,0.006388,0.054273,0.000000
335376.647186,0.000009,0.000000,0.000017,0.006388,0.054273,0.000000
335417.970085,0.000009,0.000000,0.000017,0.006388,0.054273,0.000000
335459.292984,0.000009,0.000000,0.000017,0.006388,0.054273,0.000000
335500.615883,0.000009,0.000000,0.000017,0.006388,0.054273,0.000000
335541.938782,0.000009,0.000000,0.000017,0.006388,0.054273,0.000000
335583.261681,0.000009,0.000000,0.000017,0.006388,0.054273,0.000000
335624.584579,0.000009,0.000000,0.000017,0.006388,0.054273,0.000000
335665.907478,0.000008,0.000000,0.000017,0.006252,0.053118,0.000000
335707.230377,0.000008,0.000000,0.000017,0.006252,0.053118,0.000000
335748.553276,0.000008,0.000000,0.000017,0.006252,0.053118,0.000000
335789.876175,0.000008,0.000000,0.000017,0.006252,0.053118,0.000000
335831.199074,0.000008,0.000000,0.000017,0.006252,0.053118,0.000000
335872.521973,0.000008,0.000000,0.000017,0.006252,0.053118,0.000000
335913.844872,0.000008,0.000000,0.000017,0.006252,0.053118,0.000000
335955.167770,0.000008,0.000000,0.000017,0.006252,0.053118,0.000000
335996.490669,0.000008,0.000000,0.000017,0.006252,0.053118,0.000000
336037.813568,0.000008,0.000000,0.000017,0.006252,0.053118,0.000000
336079.136467,0.000008,0.000000,0.000017,0.006252,0.053118,0.000000
336120.459366,0.000008,0.000000,0.000017,0.006252,0.053118,0.000000
336161.782265,0.000008,0.000000,0.000017,0.006252,0.053118,0.000000
336203.105164,0.000008,0.000000,0.000017,0.006252,0.053118,0.000000
336244.428062,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
336285.750961,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
336327.073860,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
336368.396759,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
336409.719658,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
336451.042557,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
336492.365456,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
336533.688354,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
336575.011253,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
336616.334152,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
336657.657051,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
336698.979950,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
336740.302849,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
336781.625748,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
336822.948647,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
336864.271545,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
336905.594444,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
336946.917343,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
336988.240242,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337029.563141,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337070.886040,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337112.208939,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337153.531837,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337194.854736,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337236.177635,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337277.500534,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337318.823433,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337360.146332,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337401.469231,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337442.792130,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337484.115028,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337525.437927,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337566.760826,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337608.083725,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337649.406624,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337690.729523,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337732.052422,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337773.375320,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337814.698219,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337856.021118,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337897.344017,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337938.666916,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
337979.989815,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
338021.312714,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
338062.635612,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
338103.958511,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
338145.281410,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
338186.604309,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
338227.927208,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
338269.250107,0.000008,0.000000,0.000017,0.006116,0.051963,0.000000
338310.573006,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
338351.895905,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
338393.218803,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
338434.541702,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
338475.864601,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
338517.187500,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
338558.510399,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
338599.833298,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
338641.156197,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
338682.479095,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
338723.801994,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
338765.124893,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
338806.447792,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
338847.770691,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
338889.093590,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
338930.416489,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
338971.739388,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339013.062286,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339054.385185,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339095.708084,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339137.030983,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339178.353882,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339219.676781,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339260.999680,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339302.322578,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339343.645477,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339384.968376,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339426.291275,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339467.614174,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339508.937073,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339550.259972,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339591.582870,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339632.905769,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339674.228668,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339715.551567,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339756.874466,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339798.197365,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339839.520264,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339880.843163,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339922.166061,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
339963.488960,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340004.811859,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340046.134758,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340087.457657,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340128.780556,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340170.103455,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340211.426353,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340252.749252,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340294.072151,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340335.395050,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340376.717949,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340418.040848,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340459.363747,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340500.686646,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340542.009544,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340583.332443,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340624.655342,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340665.978241,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340707.301140,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340748.624039,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340789.946938,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340831.269836,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340872.592735,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340913.915634,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340955.238533,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
340996.561432,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341037.884331,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341079.207230,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341120.530128,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341161.853027,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341203.175926,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341244.498825,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341285.821724,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341327.144623,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341368.467522,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341409.790421,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341451.113319,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341492.436218,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341533.759117,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341575.082016,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341616.404915,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341657.727814,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341699.050713,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341740.373611,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341781.696510,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341823.019409,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341864.342308,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341905.665207,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341946.988106,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
341988.311005,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342029.633904,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342070.956802,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342112.279701,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342153.602600,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342194.925499,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342236.248398,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342277.571297,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342318.894196,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342360.217094,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342401.539993,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342442.862892,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342484.185791,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342525.508690,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342566.831589,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342608.154488,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342649.477386,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342690.800285,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342732.123184,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342773.446083,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342814.768982,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342856.091881,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342897.414780,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342938.737679,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
342980.060577,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
343021.383476,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
343062.706375,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
343104.029274,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
343145.352173,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
343186.675072,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
343227.997971,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
343269.320869,0.000008,0.000000,0.000016,0.005980,0.050808,0.000000
343310.643768,0.000008,0.000000,0.000016,0.005844,0.049654,0.000000
343351.966667,0.000008,0.000000,0.000016,0.005844,0.049654,0.000000
343393.289566,0.000008,0.000000,0.000016,0.005844,0.049654,0.000000
343434.612465,0.000008,0.000000,0.000016,0.005844,0.049654,0.000000
343475.935364,0.000008,0.000000,0.000016,0.005844,0.049654,0.000000
343517.258263,0.000008,0.000000,0.000016,0.005844,0.049654,0.000000
343558.581161,0.000008,0.000000,0.000016,0.005844,0.049654,0.000000
343599.904060,0.000008,0.000000,0.000016,0.005844,0.049654,0.000000
343641.226959,0.000008,0.000000,0.000016,0.005844,0.049654,0.000000
343682.549858,0.000008,0.000000,0.000016,0.005844,0.049654,0.000000
343723.872757,0.000008,0.000000,0.000016,0.005844,0.049654,0.000000
343765.195656,0.000008,0.000000,0.000016,0.005844,0.049654,0.000000
343806.518555,0.000008,0.000000,0.000016,0.005844,0.049654,0.000000
343847.841454,0.000008,0.000000,0.000016,0.005844,0.049654,0.000000
343889.164352,0.000008,0.000000,0.000016,0.005844,0.049654,0.000000
343930.487251,0.000008,0.000000,0.000016,0.005844,0.049654,0.000000
343971.810150,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344013.133049,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344054.455948,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344095.778847,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344137.101746,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344178.424644,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344219.747543,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
